player,team,xG,goals,shots,xG_per_shot,finishing_diff,shots_per_match
Jeffrey Astle,England,0.20631084,0,1,0.20631084,-0.20631084,0.1
Jeffrey Gouweleeuw,Augsburg,0.73998321,0,2,0.369991605,-0.73998321,0.2
Jeffrey Schlupp,Leicester City,2.328492076,1,25,0.09313968303999999,-1.3284920759999999,2.5
Jeison Fabián Murillo Cerón,Inter Milan,1.984432205,2,21,0.09449677166666667,0.01556779499999994,2.1
Jeleaugh Rosa,Duisburg WFC,0.0209332,0,1,0.0209332,-0.0209332,0.1
Jelena Canković,Chelsea FCW,0.5860293089999999,0,7,0.0837184727142857,-0.5860293089999999,0.7
Jelena Prvulovic,Duisburg WFC,0.610529205,0,9,0.06783657833333333,-0.610529205,0.9
Jemerson de Jesus Nascimento,AS Monaco,0.06533986,0,1,0.06533986,-0.06533986,0.1
Jemma Elizabeth Purfield,Bristol City WFC,0.371626295,1,10,0.0371626295,0.628373705,1.0
Jemma Elizabeth Purfield,Liverpool WFC,0.047465816,0,1,0.047465816,-0.047465816,0.1
Jenna Bike,Chicago Red Stars,0.26567356599999997,0,5,0.053134713199999996,-0.26567356599999997,0.5
Jenna Clark,Liverpool WFC,1.093564616,1,9,0.12150717955555557,-0.0935646160000001,0.9
Jenna Nighswonger,NJ/NY Gotham FC,4.3145501215,3,40,0.1078637530375,-1.3145501215,4.0
Jenna Winebrenner,KC Current,0.026319135,0,1,0.026319135,-0.026319135,0.1
Jennifer Hermoso Fuentes,Spain Women's,6.546210052999999,6,38,0.17226868560526315,-0.5462100529999994,3.8
Jennifer Miley Falk,Sweden Women's,0.7539362,0,1,0.7539362,-0.7539362,0.1
Jennifer Onyi Echegini,Juventus W,5.633089632,10,31,0.18171256877419353,4.366910368,3.1
Jennifer Patricia Beattie,Arsenal WFC,1.8329076290000001,2,10,0.18329076290000001,0.16709237099999985,1.0
Jennifer Patricia Beattie,Manchester City WFC,1.631100115,1,14,0.11650715107142857,-0.631100115,1.4
Jennifer Patricia Beattie,Scotland W,0.54897643,1,3,0.18299214333333333,0.45102357000000004,0.3
Jenny Danielsson,WNT Finland,0.04604351,0,1,0.04604351,-0.04604351,0.1
Jenny Hipp,RB Leipzig W,2.2896374045,2,24,0.09540155852083333,-0.2896374045000001,2.4
Jens Hegeler,Hertha Berlin,0.74241242,0,13,0.05710864769230769,-0.74241242,1.3
Jens Stryger Larsen,Denmark,0.042940371000000005,0,2,0.021470185500000002,-0.042940371000000005,0.2
Jens-Lys Michel Cajuste,Stade de Reims,0.064137034,0,1,0.064137034,-0.064137034,0.1
Jeong-Ho Hong,Augsburg,1.592365292,2,15,0.10615768613333333,0.407634708,1.5
Jerdy Schouten,Netherlands,0.18481383,0,1,0.18481383,-0.18481383,0.1
Jere Juhani Uronen,Charlotte,0.013120734,0,1,0.013120734,-0.013120734,0.1
Jeremain Lens,Sunderland,1.9358213005,3,28,0.06913647501785715,1.0641786995,2.8
Jeremie Boga,Côte d'Ivoire,0.06836465,0,1,0.06836465,-0.06836465,0.1
Jeremie Boga,Granada,0.13785292,0,1,0.13785292,-0.13785292,0.1
Jeremie Boga,Rennes,2.1979408449999998,3,21,0.10466384976190475,0.8020591550000002,2.1
Jeremie Frimpong,Bayer Leverkusen,9.122500807,9,56,0.162901800125,-0.12250080699999977,5.6
Jeremie Frimpong,Netherlands,0.20835051,0,2,0.104175255,-0.20835051,0.2
Jeremy Doku,Belgium,0.746383429,0,8,0.093297928625,-0.746383429,0.8
Jeremy Leonel Sarmiento Morante,Ecuador,0.57670544,1,7,0.08238649142857143,0.42329456,0.7
Jeremy Toljan,Hoffenheim,0.606030461,1,6,0.10100507683333333,0.393969539,0.6
Jermain Defoe,Sunderland,13.720946518,15,88,0.15591984679545454,1.2790534820000001,8.8
Jermain Defoe,Tottenham Hotspur,0.245024684,0,3,0.08167489466666666,-0.245024684,0.3
Jermaine Pennant,Leeds United,0.112083166,0,2,0.056041583,-0.112083166,0.2
Jermaine Pennant,Liverpool,0.06226435,0,1,0.06226435,-0.06226435,0.1
Jermaine Seoposenwe,South Africa Women's,0.159113393,0,4,0.03977834825,-0.159113393,0.4
Jerry Lalrinzuala,Chennaiyin,0.286796661,0,6,0.047799443500000004,-0.286796661,0.6
Jerry Mawihmingthanga,Odisha,2.084759252,3,22,0.09476178418181819,0.915240748,2.2
Jerry Uche Mbakogu,Carpi,6.125535427,2,35,0.17501529791428572,-4.125535427,3.5
Jerónimo Figueroa Cabrera,Las Palmas,1.538162818,0,18,0.08545348988888889,-1.538162818,1.8
Jesper Lindstrøm,Denmark,0.5001197900000001,0,3,0.16670659666666668,-0.5001197900000001,0.3
Jesse Lingard,England,1.3162628029999999,1,16,0.08226642518749999,-0.31626280299999987,1.6
Jesse Lingard,Manchester United,3.132120703,4,31,0.10103615170967742,0.867879297,3.1
Jessel Carneiro,Kerala Blasters,0.312498305,0,6,0.05208305083333333,-0.312498305,0.6
Jessic Ngankam,FSV Mainz 05,0.040724125,0,1,0.040724125,-0.040724125,0.1
Jessica Anne Clarke,Liverpool WFC,3.585538946,1,28,0.12805496235714284,-2.585538946,2.8
Jessica Carter,Chelsea FCW,1.124251563,1,7,0.16060736614285714,-0.12425156300000006,0.7
Jessica Dahiana Martínez Villagra,FC Levante Badalona,6.155973248,8,66,0.09327232193939393,1.8440267520000004,6.6
Jessica De Filippo,CD Sporting de Huelva,1.7342920210000001,1,23,0.07540400091304349,-0.7342920210000001,2.3
Jessica Fishlock,OL Reign,1.284041548,0,11,0.11673104981818182,-1.284041548,1.1
Jessica Fishlock,Reading WFC,2.074453028,2,34,0.061013324352941184,-0.0744530280000002,3.4
Jessica Fishlock,Seattle Reign,3.361845239,4,43,0.07818244741860465,0.638154761,4.3
Jessica Fishlock,Wales W,0.780827886,1,4,0.1952069715,0.21917211400000003,0.4
Jessica May,Nürnberg W,0.215561123,0,5,0.0431122246,-0.215561123,0.5
Jessica McDonald,North Carolina Courage,7.578084612,3,39,0.19430986184615384,-4.578084612,3.9
Jessica McDonald,Racing Louisville FC,0.655045831,0,4,0.16376145775,-0.655045831,0.4
Jessica McDonald,United States Women's,0.303652005,0,2,0.1518260025,-0.303652005,0.2
Jessica Naz,Tottenham Hotspur Women,3.114217422,3,27,0.11534138599999999,-0.11421742199999985,2.7
Jessica Park,England Women's,0.15082358,0,1,0.15082358,-0.15082358,0.1
Jessica Park,Manchester City WFC,3.8562042475,4,34,0.11341777198529412,0.14379575249999998,3.4
Jessica Sigsworth,Manchester United,2.385554026,1,14,0.17039671614285715,-1.3855540259999999,1.4
Jessica Sigsworth,Manchester United W,1.73338369,4,10,0.173338369,2.26661631,1.0
Jessica Ziu,West Ham United LFC,1.766795985,0,12,0.14723299874999998,-1.766795985,1.2
Jessie Alexandra Fleming,Canada Women's,0.513317504,1,3,0.17110583466666665,0.486682496,0.3
Jessie Alexandra Fleming,Chelsea FCW,2.16045883,1,12,0.18003823583333334,-1.16045883,1.2
Jessika Rebecca Macayan Cowart,Philippines Women's,0.033877786,0,1,0.033877786,-0.033877786,0.1
Jessy Pi,Troyes,1.8682658735,3,54,0.03459751617592593,1.1317341265,5.4
Jesus Antonio de la Cruz Gallego,Barcelona,0.03756534,0,1,0.03756534,-0.03756534,0.1
Jesé Rodríguez Ruiz,Las Palmas,0.256414505,0,2,0.1282072525,-0.256414505,0.2
Jesé Rodríguez Ruiz,Real Betis,0.448502976,0,2,0.224251488,-0.448502976,0.2
Jesé Rodríguez Ruiz,Real Madrid,2.958590466,6,22,0.1344813848181818,3.041409534,2.2
Jesús Abdallah Castillo Molina,Peru,0.023380443,0,1,0.023380443,-0.023380443,0.1
Jesús Capitán Prada,Real Betis,0.01505557,0,1,0.01505557,-0.01505557,0.1
Jesús Daniel Gallardo Vasconcelos,Mexico,0.190248425,0,2,0.0951242125,-0.190248425,0.2
Jesús David Murillo Largacha,LAFC,0.24344181,0,2,0.121720905,-0.24344181,0.2
Jesús Gámez Duarte,Atlético Madrid,0.067474269,0,2,0.0337371345,-0.067474269,0.2
Jesús Joaquín Fernández Sáez de la Torre,AC Milan,0.0305232355,0,2,0.01526161775,-0.0305232355,0.2
Jesús Joaquín Fernández Sáez de la Torre,Genoa,2.080700235,6,37,0.05623514148648649,3.919299765,3.7
Jesús Joaquín Fernández Sáez de la Torre,Sevilla,0.047583647,0,1,0.047583647,-0.047583647,0.1
Jesús Navas González,Manchester City,2.629182186,0,31,0.08481232858064516,-2.629182186,3.1
Jesús Navas González,Sevilla,1.337275101,2,15,0.08915167339999999,0.6627248990000001,1.5
Jesús Perera López,Celta Vigo,0.08631629,0,1,0.08631629,-0.08631629,0.1
Jesús Rueda Ambrosio,Real Valladolid,0.06211163,0,1,0.06211163,-0.06211163,0.1
Jewison Bennette,Costa Rica,0.03330088,0,1,0.03330088,-0.03330088,0.1
Jhon Adolfo Arias Andrade,Colombia,0.295132293,0,7,0.042161756142857144,-0.295132293,0.7
Jhon Andrés Córdoba Copete,Colombia,1.468776765,2,11,0.13352516045454546,0.5312232349999999,1.1
Jhon Andrés Córdoba Copete,Espanyol,0.09511304,0,1,0.09511304,-0.09511304,0.1
Jhon Andrés Córdoba Copete,FSV Mainz 05,4.96453278,5,30,0.165484426,0.03546722000000013,3.0
Jhonder Leonel Cádiz Fernández,Venezuela,0.9898282350000001,2,4,0.24745705875000001,1.010171765,0.4
Ji-Sung Park,Manchester United,0.20727083,0,1,0.20727083,-0.20727083,0.1
Jiahui Lou,China PR Women's,0.13309136,0,1,0.13309136,-0.13309136,0.1
Jiali Tang,FC Levante Badalona,0.915893953,1,10,0.0915893953,0.08410604700000002,1.0
Jihai Sun,Manchester City,0.025359647,0,1,0.025359647,-0.025359647,0.1
Jill Janssens,Belgium Women's,0.144419586,0,2,0.072209793,-0.144419586,0.2
Jill Janssens,Hoffenheim W,3.903668216,3,25,0.15614672863999998,-0.9036682159999998,2.5
Jill Johanna Wilhelmina Baijings,Bayern München W,0.712469749,0,12,0.05937247908333334,-0.712469749,1.2
Jill Roord,Arsenal WFC,9.058795008,9,64,0.141543672,-0.05879500800000059,6.4
Jill Roord,Manchester City WFC,4.590387344,6,27,0.17001434607407406,1.4096126560000002,2.7
Jill Roord,Netherlands Women's,4.754209417,6,35,0.13583455477142858,1.2457905829999998,3.5
Jill Scott,England Women's,1.69521075,1,14,0.12108648214285714,-0.69521075,1.4
Jill Scott,Everton LFC,1.159855347,2,11,0.10544139518181818,0.8401446530000001,1.1
Jill Scott,Manchester City WFC,4.5482964225,1,37,0.12292693033783783,-3.5482964225,3.7
Jillienne Aguilera,Chicago Red Stars,0.503001536,0,4,0.125750384,-0.503001536,0.4
Jiloan Hamad,Hoffenheim,0.563706327,1,4,0.14092658175,0.436293673,0.4
Jim Allevinah,Clermont Foot,0.067846814,0,2,0.033923407,-0.067846814,0.2
Jimena López Fuentes,Valencia CF,0.764502748,1,9,0.08494474977777777,0.23549725200000005,0.9
Jimmy Briand,Guingamp,8.4907385775,7,65,0.13062674734615384,-1.4907385775000002,6.5
Jimmy Cabot,Lorient,0.8153140640000001,1,11,0.07411946036363637,0.18468593599999994,1.1
Jimmy Cabot,Troyes,1.418548155,3,20,0.07092740775,1.581451845,2.0
Jimmy McAlister,Seattle Sounders,0.03592233,0,1,0.03592233,-0.03592233,0.1
Jin-Su Kim,Hoffenheim,0.18074422,0,7,0.025820602857142858,-0.18074422,0.7
Jin-Su Kim,South Korea,0.25194842,0,3,0.08398280666666667,-0.25194842,0.3
Jirí Jarošík,Real Zaragoza,0.165654112,0,2,0.082827056,-0.165654112,0.2
Jitendra Singh,Jamshedpur,0.6737655300000001,0,11,0.061251411818181827,-0.6737655300000001,1.1
Joachim Andersen,Denmark,0.5711880500000001,0,8,0.07139850625000001,-0.5711880500000001,0.8
Joakim Mæhle,Denmark,1.6791130859999999,2,13,0.12916254507692307,0.32088691400000013,1.3
Joan Capdevila Méndez,RC Deportivo La Coruña,0.06286267400000001,0,2,0.031431337000000004,-0.06286267400000001,0.2
Joan Capdevila Méndez,Villarreal,0.28316039,0,3,0.09438679666666666,-0.28316039,0.3
Joan Jordán Moreno,Eibar,0.159513962,0,3,0.05317132066666667,-0.159513962,0.3
Joan Jordán Moreno,Espanyol,0.468445164,1,9,0.05204946266666667,0.531554836,0.9
Joan Jordán Moreno,Sevilla,0.116608301,0,3,0.03886943366666667,-0.116608301,0.3
Joan Sastre Vanrell,Mallorca,0.016471535,0,1,0.016471535,-0.016471535,0.1
Joan Verdú Fernández,Espanyol,0.647511576,0,8,0.080938947,-0.647511576,0.8
Joan Verdú Fernández,Fiorentina,0.217220825,1,4,0.05430520625,0.7827791749999999,0.4
Joan Verdú Fernández,Levante UD,1.235636086,1,9,0.13729289844444445,-0.23563608599999997,0.9
Joan Verdú Fernández,RC Deportivo La Coruña,0.203273001,0,4,0.05081825025,-0.203273001,0.4
Joan Verdú Fernández,Real Betis,0.014427388,0,1,0.014427388,-0.014427388,0.1
Joana Filipa Gaspar Silva Marchão,Portugal Women's,0.161942613,0,5,0.032388522600000004,-0.161942613,0.5
Joanna Lohman,Washington Spirit,0.31893326,0,2,0.15946663,-0.31893326,0.2
Joanna Tynnilä,WNT Finland,0.060653849,0,2,0.0303269245,-0.060653849,0.2
Joaquín Fernández Moreno,Real Valladolid,0.03130246,0,1,0.03130246,-0.03130246,0.1
Joaquín José Marín Ruiz,Rayo Vallecano,1.054667545,0,18,0.058592641388888894,-1.054667545,1.8
Joaquín Oscar Larrivey,Celta Vigo,0.72852061,1,4,0.1821301525,0.27147939,0.4
Joaquín Oscar Larrivey,Rayo Vallecano,0.205669143,0,3,0.068556381,-0.205669143,0.3
Joaquín Sánchez Rodríguez,Málaga,0.016267309,0,1,0.016267309,-0.016267309,0.1
Joaquín Sánchez Rodríguez,Real Betis,4.258245925,3,33,0.1290377553030303,-1.2582459249999998,3.3
Joaquín Sánchez Rodríguez,Valencia,0.297390323,0,5,0.059478064600000005,-0.297390323,0.5
Jobby Justin,Chennaiyin,1.27220704,0,5,0.25444140800000004,-1.27220704,0.5
Jocky Scott,Seattle Sounders,0.477985957,0,4,0.11949648925,-0.477985957,0.4
Jodel Dossou,Clermont Foot,0.756852335,1,3,0.2522841116666667,0.24314766499999996,0.3
Jodie Brett,Brighton & Hove Albion WFC,1.263488324,1,7,0.180498332,-0.2634883240000001,0.7
Jodie Hutton,Aston Villa,0.575332856,0,6,0.09588880933333332,-0.575332856,0.6
Jodie Taylor,England Women's,1.8533767300000001,1,6,0.3088961216666667,-0.8533767300000001,0.6
Jodie Taylor,OL Reign,5.328292465,4,19,0.28043644552631575,-1.3282924649999996,1.9
Jody Brown,Jamaica Women's,0.40332559,0,2,0.201662795,-0.40332559,0.2
Jody Craddock,Wolverhampton Wanderers,0.22499922,0,1,0.22499922,-0.22499922,0.1
Joe Allen,Liverpool,1.3505470039999998,2,12,0.11254558366666666,0.6494529960000002,1.2
Joe Allen,Wales,0.133102681,0,4,0.03327567025,-0.133102681,0.4
Joe Aribo,Nigeria,0.05014289,0,1,0.05014289,-0.05014289,0.1
Joe Cole,Chelsea,0.05688453,0,1,0.05688453,-0.05688453,0.1
Joe Gomez,Liverpool,0.014755701,0,1,0.014755701,-0.014755701,0.1
Joe Ledley,Crystal Palace,0.42160667399999996,1,7,0.06022952485714285,0.578393326,0.7
Joe Rodon,Wales,0.033698373,0,1,0.033698373,-0.033698373,0.1
Joe Zoherliana,NorthEast United,0.160705438,0,3,0.053568479333333335,-0.160705438,0.3
Joel Chukwuma Obi,Torino,0.26095645,1,3,0.08698548333333334,0.73904355,0.3
Joel Gerezgiher,Eintracht Frankfurt,0.254848011,0,4,0.06371200275,-0.254848011,0.4
Joel Joseph Chianese,Hyderabad,2.745020512,4,15,0.18300136746666668,1.254979488,1.5
Joel Nathaniel Campbell Samuels,Arsenal,2.225318172,3,20,0.1112659086,0.7746818279999999,2.0
Joel Nathaniel Campbell Samuels,Costa Rica,0.216087643,0,4,0.05402191075,-0.216087643,0.4
Joel Pohjanpalo,Finland,1.056334608,1,7,0.150904944,-0.05633460800000001,0.7
Joel Ward,Crystal Palace,1.218354174,2,17,0.07166789258823529,0.7816458260000001,1.7
Joelinton Cassio Apolinário de Lira,Hoffenheim,0.13128449,0,2,0.065642245,-0.13128449,0.2
Joelle Anderson,Houston Dash,2.809036822,1,26,0.10803987776923077,-1.809036822,2.6
Joelle Wedemeyer,VfL Wolfsburg WFC,1.01689392,2,10,0.101689392,0.98310608,1.0
Joey Barton,Manchester City,0.054921437000000004,0,2,0.027460718500000002,-0.054921437000000004,0.2
Joey Veerman,Netherlands,0.266719392,0,2,0.133359696,-0.266719392,0.2
Jofre González Mateu,Levante UD,0.12785605,1,1,0.12785605,0.87214395,0.1
Johan Andrés Mojica Palacio,Colombia,0.103180497,0,2,0.0515902485,-0.103180497,0.2
Johan Andrés Mojica Palacio,Girona,0.11447739,0,1,0.11447739,-0.11447739,0.1
Johan Audel,Nantes,3.180138403,2,32,0.09937932509375,-1.180138403,3.2
Johan Bakayoko,Belgium,0.333355726,0,3,0.11111857533333334,-0.333355726,0.3
Johan Cruyff,Ajax,1.418126431,2,13,0.10908664853846153,0.5818735690000001,1.3
Johan Cruyff,Barcelona,0.443403653,1,7,0.063343379,0.5565963469999999,0.7
Johan Cruyff,Netherlands,1.5510261570000001,3,9,0.17233623966666667,1.4489738429999999,0.9
Johan Danon Djourou-Gbadjere,Hamburger SV,0.997513631,2,8,0.124689203875,1.002486369,0.8
Johan Felipe Vásquez Ibarra,Mexico,0.254914205,0,5,0.050982841,-0.254914205,0.5
Johan Gastien,Clermont Foot,0.660282622,1,4,0.1650706555,0.339717378,0.4
Johan Martial,Troyes,0.10703595,0,1,0.10703595,-0.10703595,0.1
Johan Neeskens,Ajax,0.390999184,0,8,0.048874898,-0.390999184,0.8
Johan Neeskens,Netherlands,1.77597418,3,21,0.08457019904761905,1.22402582,2.1
Johann Berg Guðmunds­son,Iceland,0.0532465625,0,3,0.017748854166666665,-0.0532465625,0.3
Johanna Rytting-Kaneryd,Chelsea FCW,3.379518114,4,22,0.15361445972727272,0.6204818859999999,2.2
Johanna Rytting-Kaneryd,Sweden Women's,1.043527578,0,11,0.09486614345454546,-1.043527578,1.1
Johannes Anthonius Bernardus Metgod,Real Madrid,0.11569870400000001,0,2,0.05784935200000001,-0.11569870400000001,0.2
Johannes Flum,Eintracht Frankfurt,0.133386537,0,2,0.0666932685,-0.133386537,0.2
Johannes Geis,Schalke 04,2.620203029,2,44,0.05955006884090908,-0.6202030289999998,4.4
Johannes van den Bergh,Hertha Berlin,0.10733214,0,1,0.10733214,-0.10733214,0.1
John Aloisi,Osasuna,0.100762213,0,2,0.0503811065,-0.100762213,0.2
John Anthony Brooks,Hertha Berlin,1.163612359,1,9,0.1292902621111111,-0.16361235900000004,0.9
John Arne Semundseth Riise,Liverpool,0.9122898030000001,0,9,0.10136553366666667,-0.9122898030000001,0.9
John Guidetti,Celta Vigo,5.8287650200000005,7,33,0.17662924303030306,1.1712349799999995,3.3
John Guidetti,Deportivo Alavés,0.12347558,1,1,0.12347558,0.87652442,0.1
John Guidetti,Sweden,0.036569428,0,1,0.036569428,-0.036569428,0.1
John McGinn,Scotland,0.98527789,0,7,0.14075398428571428,-0.98527789,0.7
John Michael Nchekwube Obinna,Chelsea,0.785626101,0,7,0.11223230014285714,-0.785626101,0.7
John O''Shea,Sunderland,0.483745522,0,8,0.06046819025,-0.483745522,0.8
John Stones,England,2.280030318,2,16,0.142501894875,-0.2800303180000001,1.6
John Stones,Everton,0.833359948,0,8,0.1041699935,-0.833359948,0.8
John Terry,Chelsea,1.220429517,1,11,0.1109481379090909,-0.2204295169999999,1.1
John Tolkin,New York Red Bulls,0.08429059,0,1,0.08429059,-0.08429059,0.1
John Tshibumbu,Gazélec Ajaccio,3.695949102,3,32,0.1154984094375,-0.6959491020000002,3.2
John Yeboah Zamora,Ecuador,0.890351188,1,4,0.222587797,0.10964881199999998,0.4
Johnnie Jackson,Tottenham Hotspur,0.04306325,0,1,0.04306325,-0.04306325,0.1
Johnny Rep,Ajax,0.469545393,1,5,0.0939090786,0.530454607,0.5
Johnny Rep,Netherlands,2.070079893,1,13,0.15923691484615385,-1.070079893,1.3
Joleon Lescott,Aston Villa,2.162184704,2,11,0.19656224581818182,-0.16218470399999996,1.1
Jon Ansotegi Gorostola,Eibar,0.34388822,0,4,0.085972055,-0.34388822,0.4
Jon Ansotegi Gorostola,Real Sociedad,0.050146695,0,1,0.050146695,-0.050146695,0.1
Jon Aurtenetxe Borde,Athletic Club,0.11516172,0,1,0.11516172,-0.11516172,0.1
Jon Bautista Orgilles,Real Sociedad,0.359904646,1,6,0.05998410766666667,0.6400953540000001,0.6
Jon Dahl Tomasson,AC Milan,0.7475352,1,1,0.7475352,0.25246480000000004,0.1
Jon Errasti Zabalete,Eibar,0.098608084,0,1,0.098608084,-0.098608084,0.1
Jon Gorenc Stankovič,Slovenia,0.0415371,0,1,0.0415371,-0.0415371,0.1
Jon Mikel Aramburu Mejías,Venezuela,0.025615599,0,1,0.025615599,-0.025615599,0.1
Jon Moncayola Tollar,Osasuna,0.231385988,0,4,0.057846497,-0.231385988,0.4
Jonas Gonçalves Oliveira,Valencia,0.344506921,0,8,0.043063365125,-0.344506921,0.8
Jonas Hector,FC Köln,0.618760878,0,10,0.0618760878,-0.618760878,1.0
Jonas Hector,Germany,0.23979619000000002,0,2,0.11989809500000001,-0.23979619000000002,0.2
Jonas Hofmann,Bayer Leverkusen,6.456568212,4,62,0.10413819696774193,-2.4565682119999996,6.2
Jonas Hofmann,Borussia Dortmund,0.560270154,1,6,0.09337835900000001,0.439729846,0.6
Jonas Hofmann,Borussia Mönchengladbach,0.993951379,0,10,0.0993951379,-0.993951379,1.0
Jonas Hofmann,Germany,0.13167478,0,1,0.13167478,-0.13167478,0.1
Jonas Martin,Montpellier,3.730710953,4,31,0.12034551461290323,0.269289047,3.1
Jonas Martin,Rennes,0.053362379,0,2,0.0266811895,-0.053362379,0.2
Jonas Older Wind,Denmark,0.916209752,0,9,0.10180108355555556,-0.916209752,0.9
Jonas Older Wind,Wolfsburg,0.628113668,0,6,0.10468561133333333,-0.628113668,0.6
Jonas Olsson,West Bromwich Albion,0.983633998,1,6,0.16393899966666667,0.016366002000000046,0.6
Jonatan Lillebror Johansson,Charlton Athletic,0.14055663899999998,0,3,0.046852213,-0.14055663899999998,0.3
Jonatan Soriano Casas,Espanyol,0.021278318,0,1,0.021278318,-0.021278318,0.1
Jonathan Bamba,Lille,1.625587594,2,9,0.18062084377777776,0.37441240600000003,0.9
Jonathan Bamba,Saint-Étienne,0.770327479,1,9,0.08559194211111111,0.22967252100000002,0.9
Jonathan Brison,Saint-Étienne,0.008514812,0,1,0.008514812,-0.008514812,0.1
Jonathan Buatu Mananga,Angola,0.64249694,0,3,0.21416564666666668,-0.64249694,0.3
Jonathan Calleri,Espanyol,0.04487017,0,1,0.04487017,-0.04487017,0.1
Jonathan Calleri,Las Palmas,1.559276401,1,8,0.194909550125,-0.559276401,0.8
Jonathan Calleri,Osasuna,0.478539107,0,5,0.0957078214,-0.478539107,0.5
Jonathan Castro Otto,Celta Vigo,1.697238645,2,17,0.09983756735294118,0.3027613549999999,1.7
Jonathan Clauss,Lens,0.22988294999999997,0,3,0.07662764999999999,-0.22988294999999997,0.3
Jonathan Clauss,Marseille,0.273292504,0,2,0.136646252,-0.273292504,0.2
Jonathan Clauss,Olympique de Marseille,0.143038,0,1,0.143038,-0.143038,0.1
Jonathan David,Canada,3.6643433069999998,4,18,0.20357462816666666,0.33565669300000023,1.8
Jonathan David,Lille,2.824075842,2,14,0.201719703,-0.8240758420000001,1.4
Jonathan Delaplace,Caen,0.16278109600000001,0,4,0.040695274000000004,-0.16278109600000001,0.4
Jonathan Delaplace,Stade Malherbe Caen,0.872514004,0,14,0.062322428857142856,-0.872514004,1.4
Jonathan Douglas,Blackburn Rovers,0.02560037,0,1,0.02560037,-0.02560037,0.1
Jonathan Grant Evans,West Bromwich Albion,2.325607756,1,9,0.25840086177777777,-1.3256077560000001,0.9
