player,team,xG,goals,shots,xG_diff
Christian Alberto Cueva Bravo,Peru,0.884055151,0,3,-0.884055151
Christian Atsu Twasam,Málaga,0.916067019,2,9,1.083932981
Christian Benteke Liolo,Liverpool,10.7143720365,9,64,-1.7143720365000004
Christian Bjørnshøj Poulsen,Sevilla,0.176985757,0,3,-0.176985757
Christian Clemens,FSV Mainz 05,3.595873297,5,43,1.4041267030000002
Christian Dannemann Eriksen,Denmark,2.5545513079999997,2,30,-0.5545513079999997
Christian Dannemann Eriksen,Tottenham Hotspur,5.573722895,6,102,0.4262771049999996
Christian Fassnacht,Switzerland,0.10294719,0,1,-0.10294719
Christian Fernández Salas,Racing Santander,0.07176898,0,1,-0.07176898
Christian Fuchs,Leicester City,1.126229159,0,19,-1.126229159
Christian Gabriel Oliva Giménez,Valencia,0.012422522,0,1,-0.012422522
Christian Gentner,VfB Stuttgart,5.000289353,5,48,-0.00028935300000032527
Christian Günter,Freiburg,0.057551938,0,2,-0.057551938
Christian Koffi Romaric N''Dri,Espanyol,0.029174786,0,1,-0.029174786
Christian Kouakou Yao,Caen,0.024585262,0,1,-0.024585262
Christian Kouakou Yao,Stade Malherbe Caen,0.28782738,1,4,0.71217262
Christian Kouamé,Côte d'Ivoire,1.0672220959999998,1,5,-0.06722209599999984
Christian Maggio,Napoli,0.02031075,0,1,-0.02031075
Christian Pulisic,Borussia Dortmund,0.80090232,2,8,1.19909768
Christian Pulisic,United States,1.287887108,2,16,0.7121128919999999
Christian Riganò,Levante UD,0.162482757,0,2,-0.162482757
Christian Robert Santos Kwasniewski,Deportivo Alavés,0.50980847,0,2,-0.50980847
Christian Schulz,Hannover 96,1.188142171,2,8,0.811857829
Christian Träsch,Wolfsburg,0.2464300395,0,8,-0.2464300395
Christie Murray,Birmingham City WFC,1.341995504,2,10,0.658004496
Christie Murray,Liverpool WFC,0.9826618455,0,14,-0.9826618455
Christin Martina Ingrid Meyer,SV Werder Bremen,1.078871069,0,9,-1.078871069
Christine Manie,Cameroon W,0.106960155,0,1,-0.106960155
Christine Margaret Sinclair,Canada Women's,3.637099649,1,17,-2.637099649
Christine Margaret Sinclair,Portland Thorns,3.8537738625,3,38,-0.8537738625000002
Christine Nairn,Orlando Pride,0.3650148,0,2,-0.3650148
Christoph Baumgartner,Austria,1.312588766,2,11,0.687411234
Christoph Janker,Augsburg,0.060490236,0,1,-0.060490236
Christoph Kramer,Bayer Leverkusen,0.7066008619999999,0,9,-0.7066008619999999
Christoph Moritz,FSV Mainz 05,0.009643511,0,1,-0.009643511
Christoph Zimmermann,Darmstadt 98,0.06539387,0,1,-0.06539387
Christophe Jallet,Lyon,1.635540805,1,20,-0.635540805
Christophe Kerbrat,Guingamp,0.41262149,0,4,-0.41262149
Christopher Antwi-Adjej,Bochum,0.09539721,0,1,-0.09539721
Christopher Maboulou,Bastia,0.17195301200000002,0,3,-0.17195301200000002
Christopher Nkunku,Paris Saint-Germain,0.02252585,0,1,-0.02252585
Christopher Wooh,Cameroon,0.392467915,1,3,0.607532085
Christy Grimshaw,AC Milan W,3.083439882,1,32,-2.083439882
Christy Onyenaturuchi Ucheibe,Nigeria Women's,1.0423286760000001,1,6,-0.04232867600000012
Chu-Young Park,Celta Vigo,0.17542751,0,1,-0.17542751
Chung-Yong Lee,Crystal Palace,0.257572897,1,5,0.742427103
Ciaran Clark,Aston Villa,1.269567943,1,10,-0.269567943
Cinta  Del Mar Rodriguez Costa,Atletico Madrid W,0.660821615,1,5,0.33917838499999997
Ciro Ferrara,Napoli,0.028392198,0,1,-0.028392198
Ciro Immobile,Italy,1.9984205480000001,2,18,0.0015794519999998702
Ciro Immobile,Sevilla,2.899932847,2,14,-0.8999328470000001
Ciro Immobile,Torino,6.59625361,5,37,-1.5962536099999998
Civana Kuhlmann,Washington Spirit,0.153266831,0,3,-0.153266831
Claire Emslie,Angel City,4.995959263,3,35,-1.9959592629999996
Claire Emslie,Everton LFC,2.706781807,3,31,0.29321819299999996
Claire Emslie,Manchester City WFC,2.937722452,4,19,1.062277548
Claire Emslie,Scotland W,0.454859351,1,6,0.5451406489999999
Claire Falknor,Costa Adeje Tenerife,0.062103814,0,2,-0.062103814
Claire Lauren Rafferty,West Ham United LFC,0.4678041,1,4,0.5321959
Claire Lavogez,KC Current,0.09571162,0,1,-0.09571162
Clara Mateo,France Women's,1.47824694,1,16,-0.47824694
Clara Pinedo Castresana,Athletic Club Bilbao,3.09840933,4,30,0.90159067
Clara Robbins,North Carolina Courage,0.12350294,0,2,-0.12350294
Clare Elizabeth Polkinghorne,Australia Women's,0.364156484,0,4,-0.364156484
Clare Elizabeth Polkinghorne,Houston Dash,0.375256027,0,5,-0.375256027
Clare Hunt,Australia Women's,0.79850925,0,2,-0.79850925
Clare Wheeler,Everton LFC,0.15983697,0,2,-0.15983697
Clarence Seedorf,AC Milan,0.051545497,0,2,-0.051545497
Clarisse Le Bihan,Angel City,1.359280365,1,12,-0.35928036500000005
Claude Makélélé,Chelsea,0.077735153,0,2,-0.077735153
Claudia  Zornoza Sánchez,Real Madrid CF W,4.0873014995,4,48,-0.08730149949999966
Claudia Bunge,New Zealand Women's,0.055686187,0,1,-0.055686187
Claudia Ciccotti,AS Roma W,0.25490135,0,3,-0.25490135
Claudia Florentino Vivó,Valencia CF,1.0452547950000002,1,13,-0.04525479500000018
Claudia Iglesias de la Cruz,Villarreal,2.849325178,5,23,2.150674822
Claudia Mauri,Napoli W,0.06579337799999999,0,3,-0.06579337799999999
Claudia Pina Medina,Barcelona WFC,12.559054542,13,106,0.44094545799999985
Claudia Pina Medina,Spain Women's,1.794151579,2,19,0.205848421
Claudia Roldán Blanco,Costa Adeje Tenerife,0.743288583,1,12,0.256711417
Claudia Walker,Birmingham City WFC,5.784189682,5,63,-0.784189682
Claudia Walker,Everton LFC,1.726759706,1,14,-0.726759706
Claudine Falonne Meffometou Tcheno,Cameroon W,0.19286368,0,2,-0.19286368
Claudio Ariel Yacob,West Bromwich Albion,0.198797158,0,9,-0.198797158
Claudio Beauvue,Celta Vigo,0.822308713,1,11,0.17769128700000003
Claudio Beauvue,Leganés,0.7321061010000001,0,6,-0.7321061010000001
Claudio Beauvue,Lyon,6.0310182605,5,64,-1.0310182604999998
Claudio Marchisio,Juventus,0.713205761,0,29,-0.713205761
Claudio Matías Kranevitter,Atlético Madrid,0.03791805,0,1,-0.03791805
Claudio Miguel Pizarro Bossio,Werder Bremen,10.648244305,14,46,3.3517556949999996
Claudio Paul Caniggia,Argentina,0.26947844,1,1,0.73052156
Claudio Paul Caniggia,Boca Juniors,0.245265389,0,2,-0.245265389
Claudio Santos,AC Milan,0.70021933,0,1,-0.70021933
Claus Jensen,Charlton Athletic,0.13236414,1,3,0.86763586
Cleber Janderson Pereira Reis,Hamburger SV,1.380186851,1,14,-0.38018685099999994
Cleiton Augusto Oliveira Silva,Bengaluru,7.715733307,9,49,1.2842666930000002
Clemens Fritz,Werder Bremen,0.890969363,1,25,0.10903063700000004
Clemente Juan Rodríguez,Espanyol,0.098081164,0,1,-0.098081164
Cletous Chama,Zambia,0.043141052,0,1,-0.043141052
Clinton Mua N''Jie,Tottenham Hotspur,0.488410065,0,7,-0.488410065
Clodoaldo Tavares de Santana,Brazil,0.34078555050000003,1,10,0.6592144495
Cloé Zoé Eyja Lacasse,Arsenal WFC,1.939269822,3,16,1.060730178
Cloé Zoé Eyja Lacasse,Canada Women's,0.168640927,0,4,-0.168640927
Cláudio Ibrahim Vaz Leal,Brazil,0.077876244,0,2,-0.077876244
Clément Chantôme,Bordeaux,1.058093622,1,14,-0.0580936219999999
Clément Grenier,Lyon,1.082661429,2,14,0.9173385709999999
Clément Lenglet,Barcelona,3.3425495730000003,4,25,0.6574504269999997
Clésio Bauque,Mozambique,0.12927051,1,1,0.87072949
Cody Mathès Gakpo,Netherlands,1.602094065,6,18,4.397905935
Cole Palmer,England,0.952392834,2,4,1.0476071660000001
Colin Bell,England,0.04456995,0,2,-0.04456995
Colin Cameron,Wolverhampton Wanderers,0.00954426,0,1,-0.00954426
Collins John,Fulham,0.240997467,0,2,-0.240997467
Connie Scofield,Birmingham City WFC,0.325066687,1,7,0.6749333129999999
Connor Roberts,Wales,0.294275917,1,2,0.705724083
Connor Steven Randall,Liverpool,0.23070505000000002,0,2,-0.23070505000000002
Connor Wickham,Crystal Palace,5.492104874,5,35,-0.4921048739999998
Cora Zicai,SC Freiburg,1.980376595,3,19,1.019623405
Coral-Jade Haines,Tottenham Hotspur Women,0.176273447,0,3,-0.176273447
Corentin Jean,Lens,0.30083916,1,1,0.69916084
Corentin Jean,Troyes,4.359718563,3,55,-1.3597185630000004
Corentin Tolisso,France,0.22908023,0,3,-0.22908023
Corentin Tolisso,Lyon,5.3338814875,5,63,-0.33388148750000024
Cornel Dinu,Romania,0.064566572,0,3,-0.064566572
Cortnee Brooke Vine,Australia Women's,1.5095040419999999,1,6,-0.5095040419999999
Coumba Sow,Switzerland Women's,1.6507594410000002,1,10,-0.6507594410000002
Courtney Jade Nevin,Leicester City WFC,0.2434409205,0,5,-0.2434409205
Courtney Petersen,Houston Dash,0.279256995,0,3,-0.279256995
Courtney Sweetman-Kirk,Liverpool WFC,9.876691091,9,47,-0.8766910909999996
Craig Bellamy,Newcastle United,0.448956608,0,4,-0.448956608
Craig Cathcart,Watford,0.46974305800000005,1,6,0.530256942
Craig Dawson,West Bromwich Albion,4.20727755,4,38,-0.2072775499999997
Craig Gardner,West Bromwich Albion,3.9645779315,3,50,-0.9645779315
Craig Goodwin,Australia,0.29163986000000003,1,2,0.7083601399999999
Craig Hignett,Leicester City,0.263756347,1,2,0.736243653
Craig Short,Blackburn Rovers,0.24567039000000002,0,2,-0.24567039000000002
Crispín García Maciel,Las Palmas,0.111949014,0,4,-0.111949014
Cristhian Ricardo Stuani Curbelo,Espanyol,0.482649311,0,4,-0.482649311
Cristhian Ricardo Stuani Curbelo,Girona,0.828493575,2,6,1.171506425
Cristhian Ricardo Stuani Curbelo,Uruguay,0.032416046,0,1,-0.032416046
Cristian Daniel Ansaldi,Genoa,0.488133335,0,13,-0.488133335
Cristian David Pavón,Argentina,0.03543125,0,1,-0.03543125
Cristian Eduardo Zapata Valencia,AC Milan,0.132601047,1,3,0.867398953
Cristian Gabriel Rodríguez Barrotti,Uruguay,0.118087279,0,4,-0.118087279
Cristian Gabriel Romero,Argentina,0.07580528,0,1,-0.07580528
Cristian Gamboa Luna,Costa Rica,0.07986341599999999,0,3,-0.07986341599999999
Cristian Gamboa Luna,West Bromwich Albion,0.028511416,0,1,-0.028511416
Cristian Hidalgo González,RC Deportivo La Coruña,0.197336561,1,3,0.802663439
Cristian Jesús Martínez,Panama,0.1399590175,0,3,-0.1399590175
Cristian Molinaro,Torino,0.882283515,1,13,0.11771648499999998
Cristian Osvaldo Álvarez,Racing Santander,0.042440464,0,2,-0.042440464
Cristian Portilla Rodríguez,Sporting Gijón,0.052320093,0,1,-0.052320093
Cristian Portugués Manzanera,Girona,0.747916217,1,6,0.252083783
Cristian Raimondi,Atalanta,0.414352991,0,6,-0.414352991
Cristian Sleiker Cásseres Yepes,Venezuela,0.074246499,0,2,-0.074246499
Cristian Tello Herrera,Barcelona,5.552567841,9,59,3.447432159
Cristian Tello Herrera,Fiorentina,1.688043676,2,22,0.31195632400000006
Cristian Tello Herrera,Real Betis,0.488080128,0,7,-0.488080128
Cristian Zaccardo,Carpi,1.4941165140000001,1,18,-0.4941165140000001
Cristiana Girelli,Italy Women's,5.223593133,7,30,1.7764068670000004
Cristiana Girelli,Juventus W,9.529065776,11,55,1.4709342240000005
Cristiane Rozeira de Souza Silva,Brazil Women's,1.3691662409999998,4,9,2.630833759
Cristiano Biraghi,Granada,0.202795452,0,11,-0.202795452
Cristiano Doni,Mallorca,0.03864197,0,1,-0.03864197
Cristiano Piccini,Real Betis,0.447698071,0,14,-0.447698071
Cristiano Ronaldo dos Santos Aveiro,Manchester United,0.803067752,0,9,-0.803067752
Cristiano Ronaldo dos Santos Aveiro,Portugal,13.944333213,12,73,-1.9443332130000002
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,43.4731225205,47,331,3.5268774795000013
Cristina Baudet Lucena,FC Levante Badalona,3.765694953,4,25,0.23430504699999988
Cristina Cubedo Pitarch,Villarreal,0.9823131890000001,0,14,-0.9823131890000001
Cristina Librán,Madrid CFF,3.608842012,5,25,1.3911579879999998
Cristina Martín-Prieto Gutierrez,Sevilla FC,12.890500872,17,88,4.1094991279999995
Cristina Martín-Prieto Gutierrez,Spain Women's,0.6325155699999999,1,3,0.3674844300000001
Cristina Postigo Martín,Granada W,1.455951144,2,14,0.5440488560000001
Cristóvão Paciência Mabululo,Angola,2.197925273,3,14,0.8020747269999999
Croix Soto,KC Current,0.1796426,0,1,-0.1796426
Crystal Alyssia Dunn Soubrier,Chelsea FCW,0.4156639,0,2,-0.4156639
Crystal Alyssia Dunn Soubrier,North Carolina Courage,4.398190844,3,38,-1.3981908440000002
Crystal Alyssia Dunn Soubrier,Portland Thorns,4.455922362,5,34,0.5440776380000001
Crystal Alyssia Dunn Soubrier,United States Women's,0.747264518,0,8,-0.747264518
Cyle Larin,Canada,1.11338586,0,10,-1.11338586
Cyril Théréau,Udinese,11.290913479,11,76,-0.2909134790000003
Cássio Gabriel Vilela Ferreira,Mumbai City,3.47983379,1,57,-2.47983379
Cédric Badolo,Burkina Faso,0.03435797,0,1,-0.03435797
Cédric Bakambu,Congo DR,2.43047658,1,10,-1.43047658
Cédric Bakambu,Villarreal,8.681164005,13,52,4.318835995000001
Cédric Hountondji,Angers,0.12531693,0,1,-0.12531693
Cédric Ricardo Alves Soares,Southampton,0.330108113,0,10,-0.330108113
Cédric Yambéré,Bordeaux,2.429820511,3,21,0.570179489
Cédric Zesiger,Wolfsburg,0.021551084,0,1,-0.021551084
César Arzo Amposta,Real Valladolid,0.07689045,0,1,-0.07689045
César Arzo Amposta,Recreativo Huelva,0.12938732,0,1,-0.12938732
César Augusto Yanis Velasco,Panama,0.07980178,1,1,0.92019822
César Azpilicueta Tanco,Chelsea,1.880882089,2,11,0.11911791100000002
César Azpilicueta Tanco,Spain,0.8129189960000001,1,5,0.18708100399999994
César González Navas,Málaga,0.106339395,0,1,-0.106339395
César González Navas,Racing Santander,0.03199248,0,1,-0.03199248
César Ignacio Pérez Maldonado,Chile,0.0169715,0,1,-0.0169715
César Jasib Montes Castro,Mexico,0.263736429,0,4,-0.263736429
César Rodolfo Blackman Camarena,Panama,0.254432493,1,4,0.7455675070000001
César Saúl Huerta Valera,Mexico,0.399574981,0,4,-0.399574981
Dado Prso,AS Monaco,0.028835038,0,1,-0.028835038
Dagný Brynjarsdóttir,Iceland Women's,1.601144606,1,9,-0.6011446060000001
Dagný Brynjarsdóttir,West Ham United LFC,1.0217669839999999,0,9,-1.0217669839999999
Dagoberto Fontes,Uruguay,0.063006882,0,3,-0.063006882
Daiana Micaela Falfán,Granada W,0.189048684,0,2,-0.189048684
Daichi Kamada,Japan,0.832117482,0,6,-0.832117482
Daizen Maeda,Japan,0.284760605,1,2,0.715239395
Daler Kuzyaev,Russia,0.931945551,1,4,0.06805444900000002
Daley Blind,Manchester United,0.188656395,1,4,0.811343605
Daley Blind,Netherlands,0.654347995,1,5,0.34565200500000004
Dalila Belén Ippolito,Pomigliano,3.583436101,3,36,-0.5834361010000002
Damaitphang Lyngdoh,Bengaluru,0.29713626,0,2,-0.29713626
Damaris Berta Egurrola Wienke,Everton LFC,0.360780574,0,5,-0.360780574
Damaris Berta Egurrola Wienke,Netherlands Women's,0.66420362,1,5,0.33579638
Dame N''Doye,Sunderland,0.922753825,1,11,0.07724617499999997
Damiano Tommasi,Levante UD,0.035300743,0,1,-0.035300743
Damien Da Silva,Caen,0.57344374,0,3,-0.57344374
Damien Da Silva,Stade Malherbe Caen,1.49991052,2,15,0.50008948
Damien Delaney,Crystal Palace,2.781636679,2,21,-0.781636679
Damion Lowe,Jamaica,0.022205515,0,1,-0.022205515
Damià Abella Pérez,Osasuna,0.6856774939999999,0,3,-0.6856774939999999
Damià Abella Pérez,Real Betis,0.02374042,0,1,-0.02374042
Damián Ariel Escudero,Real Valladolid,0.22677824,0,1,-0.22677824
Damián Josué Bobadilla Benítez,Paraguay,0.273114837,0,4,-0.273114837
Damián Nicolás Suárez Suárez,Getafe,0.375343565,0,9,-0.375343565
Damjan Đoković,Gazélec Ajaccio,2.6138971435,2,41,-0.6138971435
Dan Gosling,AFC Bournemouth,3.4392876157,3,40,-0.4392876157000001
Dan Ndoye,Switzerland,1.421083625,1,14,-0.4210836250000001
Dan-Axel Zagadou,VfB Stuttgart,0.14212652,0,1,-0.14212652
Dango Aboubacar Faissal Ouattara,Burkina Faso,0.49167691599999996,0,4,-0.49167691599999996
Dango Aboubacar Faissal Ouattara,Lorient,0.491630609,0,7,-0.491630609
Dani Castellano Betancor,Las Palmas,0.414689388,0,8,-0.414689388
Dani Weatherholt,Angel City,2.242884073,0,16,-2.242884073
Dani Weatherholt,Orlando Pride,2.096290023,1,12,-1.096290023
Danica Evans,Orlando Pride,0.032224245,0,1,-0.032224245
Daniel Alberto Díaz,Getafe,0.11651961,0,1,-0.11651961
Daniel Alberto Passarella,River Plate,0.516214888,0,5,-0.516214888
Daniel Alves da Silva,Barcelona,12.0584289745,14,221,1.9415710255
Daniel Alves da Silva,Brazil,0.162113871,0,3,-0.162113871
Daniel Alves da Silva,Sevilla,0.970461252,1,11,0.029538748000000004
Daniel Amartey,Leicester City,0.24177133,0,1,-0.24177133
Daniel Andre Sturridge,Liverpool,5.764571363,8,48,2.235428637
Daniel Aquino Pintos,Real Murcia CF,0.09644853,0,1,-0.09644853
"Daniel Armand N""Gom Komé",Real Valladolid,0.024449803,0,1,-0.024449803
"Daniel Armand N""Gom Komé",Tenerife,0.28229099999999996,0,2,-0.28229099999999996
Daniel Arnaud N''Di	,Sporting Gijón,1.837582592,1,12,-0.837582592
Daniel Arzani,Australia,0.18278330199999998,0,2,-0.18278330199999998
Daniel Avramovski,North Macedonia,0.031074509,0,1,-0.031074509
Daniel Baier,Augsburg,0.5573281185,1,18,0.44267188150000003
Daniel Brosinski,FSV Mainz 05,0.8974308950000001,1,15,0.10256910499999994
Daniel Caligiuri,Wolfsburg,2.835812101,2,41,-0.8358121010000001
Daniel Carvajal Ramos,Real Madrid,0.5995742399999999,0,11,-0.5995742399999999
Daniel Carvajal Ramos,Spain,0.435458441,1,4,0.564541559
Daniel Ceballos Fernández,Real Betis,1.048071456,0,21,-1.048071456
Daniel Chima Chukwu,East Bengal,3.009779212,2,18,-1.0097792120000002
Daniel Chima Chukwu,Jamshedpur,4.504447842,7,25,2.4955521579999997
Daniel Ciofani,Frosinone,7.964718104,9,77,1.0352818959999999
Daniel Colindres Solera,Costa Rica,0.209612101,0,3,-0.209612101
Daniel Congré,Montpellier,1.105131359,2,10,0.894868641
Daniel Didavi,VfB Stuttgart,10.3543923095,13,93,2.6456076905000003
Daniel Edelman,New York Red Bulls,0.01978667,0,1,-0.01978667
Daniel Filipe Martins Carriço,Sevilla,1.5491757499999999,1,10,-0.5491757499999999
Daniel García Carrillo,Eibar,1.3345441125,0,22,-1.3345441125
Daniel Ginczek,VfB Stuttgart,2.583319887,3,18,0.41668011299999996
Daniel González Benítez,Granada,0.013253698,0,1,-0.013253698
Daniel González Güiza,Getafe,0.231974314,0,2,-0.231974314
Daniel González Güiza,Mallorca,0.24227663300000002,1,3,0.757723367
Daniel Gómez Alcón,Levante UD,0.204796595,0,3,-0.204796595
Daniel James,Wales,0.185791748,0,4,-0.185791748
Daniel Jarque Gonzalez,Espanyol,0.17244889,0,1,-0.17244889
Daniel José Rodríguez Vázquez,Mallorca,0.70526269,0,4,-0.70526269
Daniel Lalhlimpuia,Odisha,0.822441787,1,3,0.17755821299999996
Daniel Martín Alexandre,Real Betis,0.10182679,0,1,-0.10182679
Daniel Munthe Agger,Liverpool,0.104557294,0,2,-0.104557294
Daniel Muñoz Mejía,Colombia,0.35964985099999996,2,4,1.640350149
Daniel Nii Tackie Mensah Welbeck,Arsenal,3.166319914,4,20,0.8336800860000002
Daniel Nii Tackie Mensah Welbeck,England,0.40739007,0,2,-0.40739007
Daniel Olmo Carvajal,RB Leipzig,0.09765829000000001,1,2,0.90234171
Daniel Olmo Carvajal,Spain,6.252076146,5,53,-1.2520761460000003
Daniel Parejo Muñoz,Getafe,0.068902781,0,3,-0.068902781
Daniel Parejo Muñoz,Valencia,8.56874565,11,63,2.4312543499999997
Daniel Pavlovic,Frosinone,0.603020278,0,12,-0.603020278
Daniel Raba Antolín,Villarreal,0.035910085,0,1,-0.035910085
Daniel Ruiz Bazan Justa,Athletic Club,0.140916283,0,4,-0.140916283
Daniel Schwaab,VfB Stuttgart,0.515079202,0,10,-0.515079202
Daniel Tawiah Opare,Augsburg,0.091845342,0,2,-0.091845342
Daniel Van Buyten,Bayern Munich,0.20855025,0,2,-0.20855025
Daniel Vivian Moreno,Spain,0.04595087,0,1,-0.04595087
Daniel Wass,Celta Vigo,4.3508443165,2,52,-2.3508443165
Daniel Wass,Denmark,0.14808755699999998,0,4,-0.14808755699999998
Daniel Wass,Valencia,0.05914054,0,1,-0.05914054
Daniel William John Ings,Liverpool,1.600537029,2,10,0.39946297099999994
Daniela Alexandra Árias Rojas,Colombia Women's,0.273970163,0,3,-0.273970163
Daniela Arques Lázaro,Levante UD Femenino,0.404408973,0,8,-0.404408973
Daniela Montoya Quiróz,Colombia Women's,0.24225899,0,2,-0.24225899
Daniela Paz Zamora Mancilla,Chile Women's,0.243894628,0,5,-0.243894628
Daniela Sabatino,Italy Women's,0.833492421,0,6,-0.833492421
Daniela Sabatino,Sassuolo W,7.194850125,7,31,-0.19485012500000032
Daniele Baselli,Torino,3.107890991,4,33,0.8921090089999999
Daniele Bonera,Villarreal,0.180633245,0,2,-0.180633245
Daniele Croce,Empoli,0.908381639,0,12,-0.908381639
Daniele De Rossi,AS Roma,0.501085435,1,11,0.498914565
Daniele Gastaldello,Bologna,1.2721385139999999,1,8,-0.2721385139999999
Daniele Rugani,Juventus,0.16480044,0,3,-0.16480044
Daniele Verde,Frosinone,0.405883304,0,10,-0.405883304
Daniele Verde,Real Valladolid,0.13288915,0,2,-0.13288915
Danielle Buet,Brighton & Hove Albion WFC,1.8514856125,1,39,-0.8514856125000001
Danielle Carter,Arsenal WFC,0.41655624,0,5,-0.41655624
Danielle Carter,Reading WFC,5.0028413965,3,38,-2.0028413965
Danielle Colaprico,Chicago Red Stars,0.123507843,0,2,-0.123507843
Danielle Colaprico,San Diego Wave,0.408924923,0,9,-0.408924923
Danielle Cox,Como W,0.843370967,0,8,-0.843370967
Danielle Turner,Aston Villa W,0.495169138,1,9,0.5048308619999999
Danielle Turner,Everton LFC,2.3826937470000003,2,24,-0.38269374700000025
Danielle van de Donk,Arsenal WFC,16.138030719,18,75,1.8619692810000004
Danielle van de Donk,Netherlands Women's,2.3861272595,2,19,-0.3861272594999998
Danilo Barbosa da Silva,Valencia,0.952147592,0,16,-0.952147592
Danilo Cataldi,Lazio,1.023411445,1,29,-0.02341144500000003
Danilo D''Ambrosio,Inter Milan,0.8937953949999999,2,8,1.106204605
Danilo Fernando Avelar,Torino,0.35857922600000003,0,4,-0.35857922600000003
