distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
25.886289807540983,0.0642028756900247,0,0,1,0,1,0,0,0,0,0
16.297545827516487,0.0625020573848629,0,0,1,0,1,0,0,0,0,0
23.438856627403997,0.0571893552420305,0,0,1,0,1,0,0,0,0,0
38.55917530238426,0.0698502165893155,0,0,0,1,1,0,0,0,0,0
35.4990140708161,0.0765831581577771,0,0,1,0,1,0,0,0,0,0
24.43644818708316,0.061455244869231,0,0,0,1,1,0,0,0,0,0
24.068444071023787,0.062200261732298,0,0,0,1,1,0,0,0,0,0
19.334166648707665,0.0613876956272392,0,0,1,0,1,0,0,0,0,0
17.21685220939066,0.0517168487231842,0,0,0,1,1,0,0,0,0,0
26.32299375071156,0.0693271519324605,0,0,0,1,1,0,0,0,0,0
29.92323511921797,0.0717093077877938,0,0,1,0,1,0,0,0,0,0
25.38601977467125,0.0673216114259023,0,0,0,1,1,0,0,0,0,0
17.21540008248429,0.0544733479531735,0,0,0,1,1,0,0,0,0,0
36.93480743147309,0.0780340251380201,0,0,0,1,1,0,0,0,0,0
22.200000000000003,0.0641096271856082,0,0,1,0,1,0,0,0,0,0
13.225732493892355,0.061372448745325,0,0,0,1,1,0,0,0,0,0
27.600724628168724,0.0668118604672717,0,0,1,0,1,0,0,0,0,0
10.375451797391769,0.0594910664747815,0,0,1,0,1,0,0,0,0,0
28.375341407637723,0.0692887742810607,0,0,0,1,1,0,0,0,0,0
27.06584563615184,0.0636008793317864,0,0,0,1,1,0,0,0,0,0
22.855415113272382,0.0674377031460252,0,0,0,1,1,0,0,0,0,0
11.35693620656557,0.0602860253814094,0,1,0,0,1,0,0,0,0,0
11.672617529928752,0.0605521388337346,0,1,0,0,1,0,0,0,0,0
34.90744906176904,0.0727033362719824,0,0,1,0,1,0,0,0,0,0
15.686937240902065,0.0608158051073579,0,0,1,0,1,0,0,0,0,0
12.525573839150049,0.0549451666831809,0,1,0,0,1,0,0,0,0,0
6.612866246946177,0.0574420624785419,0,0,1,0,1,0,0,0,0,0
21.54738963308549,0.059794432531566,0,0,1,0,1,0,0,0,0,0
27.660260302462813,0.0707366569420105,0,0,0,1,0,1,0,0,0,0
19.63084307919555,0.0589620860328414,0,0,1,0,1,0,0,0,0,0
14.217243052012584,0.0588589823723797,0,1,0,0,1,0,0,0,0,0
17.1618763542918,0.0637248132110487,0,0,0,1,1,0,0,0,0,0
18.64725180824241,0.0560185071675021,0,0,1,0,1,0,0,0,0,0
14.246754016266296,0.0579262808932519,0,0,0,1,1,0,0,0,0,0
18.110770276274835,0.0630060556818392,0,0,1,0,1,0,0,0,0,0
12.614277624977188,0.0573685534625223,1,1,0,0,1,0,0,0,0,0
15.809174551506478,0.0621473897230454,0,0,1,0,1,0,0,0,0,0
25.33396929026322,0.0574324774037044,0,0,1,0,1,0,0,0,0,0
17.181385275931625,0.0604676081824388,0,0,1,0,1,0,0,0,0,0
23.43608329051593,0.066535435839562,0,0,0,1,1,0,0,0,0,0
20.4482273070308,0.0566196567561006,1,0,1,0,1,0,0,0,0,0
5.700000000000003,0.0570447665054177,0,1,0,0,1,0,0,0,0,0
